user_id,age,gender,income,monthly_vape_spend,willingness_to_subscribe,liked_flavors,disliked_flavors,flavor_score_sweet,flavor_score_fruity,flavor_score_tobacco,flavor_score_minty,mood_relax,mood_energy,mood_focus,lifestyle_social,lifestyle_fitness,lifestyle_travel,lifestyle_gaming,usage_freq_per_week,nicotine_strength,churn_risk,satisfaction_rating,device_brand,social_linked,trend_alignment,prev_month_reorders,days_since_last_order,health_concern,tapering_interest,preferred_pack_size,feedback_count,feedback_sentiment
7449,34,Male,110243.4,5.57,0,"Citrus,Coffee","Citrus,Fruity,Coffee",3,4,3,3,4,4,4,1,0,0,0,2,3,0.54,5,BrandA,0,0.56,2,53,2,0,Large,1,0.48
7450,58,Female,82519.62,22.82,0,"Fruity,Dessert,Mint","Chocolate,Coffee",1,5,3,2,3,5,3,0,1,0,1,5,12,0.6,9,BrandC,1,0.44,1,64,1,0,Small,4,0.22
7451,60,Female,23643.42,104.42,1,"Berry,Fruity","Mint,Fruity",4,1,3,1,3,1,4,0,1,0,1,3,6,0.24,10,BrandD,0,0.42,4,42,3,0,Medium,1,-0.3
7452,65,Female,235270.43,6.87,1,"Dessert,Vanilla,Chocolate,Fruity",Tobacco,1,3,2,5,3,4,4,0,0,0,1,1,6,0.38,3,BrandB,1,0.2,1,48,5,0,Large,2,-0.75
7453,24,Male,43596.82,16.39,1,"Dessert,Chocolate,Mint,Berry","Vanilla,Chocolate",3,5,1,1,2,3,5,0,0,0,1,5,6,0.23,6,BrandB,0,0.4,5,1,2,0,Large,2,-0.34
7454,22,Male,27327.29,29.79,1,"Mint,Vanilla,Citrus,Coffee,Berry","Tobacco,Berry",3,3,3,1,1,5,5,0,1,1,1,9,6,0.15,6,BrandC,0,0.09,2,81,1,1,Large,3,-0.3
7455,66,Female,28040.71,13.72,1,"Chocolate,Dessert","Mint,Tobacco",5,5,2,1,2,5,2,0,1,0,0,1,3,0.21,10,BrandB,0,0.03,0,83,3,1,Small,2,0.88
7456,28,Female,37529.03,68.7,0,"Vanilla,Chocolate,Mint","Fruity,Citrus",5,3,1,3,1,5,1,0,0,0,0,4,6,0.33,1,BrandB,0,0.25,1,86,4,0,Large,3,0.52
7457,50,Female,40244.86,11.59,1,"Berry,Vanilla,Citrus,Coffee",Coffee,1,1,3,4,3,4,5,0,0,0,0,2,3,0.27,1,BrandC,0,0.46,1,17,2,0,Small,1,0.81
7458,49,Male,35253.2,22.16,0,"Fruity,Tobacco,Mint,Dessert,Chocolate","Vanilla,Tobacco,Dessert",4,3,5,5,4,4,2,1,0,0,1,4,6,0.17,8,BrandC,0,0.3,0,5,2,0,Medium,4,-0.82
7459,55,Male,59579.83,16.89,0,"Fruity,Chocolate,Mint,Coffee,Dessert","Chocolate,Coffee,Fruity",5,3,2,5,4,3,1,0,1,0,1,4,12,0.27,4,BrandC,0,0.11,1,14,4,1,Medium,2,-0.19
7460,23,Female,105444.13,36.19,0,"Tobacco,Dessert,Fruity,Berry,Vanilla",Chocolate,2,1,3,4,2,5,1,0,0,0,0,1,3,0.5,10,BrandA,1,0.37,0,81,5,0,Small,2,0.79
7461,51,Female,33468.99,14.43,1,"Mint,Fruity","Citrus,Mint,Chocolate",3,2,2,5,3,2,3,1,1,0,1,1,12,0.26,2,BrandA,1,0.36,1,60,2,1,Large,2,-0.57
7462,20,Male,58786.28,13.12,0,"Citrus,Vanilla,Dessert,Coffee,Chocolate","Fruity,Dessert",1,2,4,1,3,3,3,1,1,0,0,4,6,0.28,7,BrandD,1,0.62,1,84,1,1,Medium,4,-0.15
7463,37,Male,95808.83,8.8,0,"Vanilla,Chocolate,Tobacco",Dessert,1,5,5,4,1,4,1,0,0,0,0,2,3,0.2,10,BrandA,1,0.21,3,18,2,0,Small,2,0.94
7464,29,Male,36782.9,8.45,1,"Chocolate,Citrus,Berry,Tobacco,Vanilla",Chocolate,5,4,5,5,4,3,2,0,1,0,0,2,6,0.21,6,BrandD,1,0.68,1,73,2,0,Medium,2,-0.91
7465,63,Male,32829.11,57.31,0,"Mint,Chocolate","Tobacco,Berry,Mint",5,5,1,2,4,2,4,0,0,0,0,2,6,0.47,6,BrandB,1,0.56,2,61,1,1,Small,3,-0.12
7466,24,Male,55387.73,43.95,1,"Vanilla,Berry,Dessert,Mint","Dessert,Fruity",4,4,4,3,3,4,2,0,0,0,1,7,6,0.26,10,BrandA,0,0.54,4,15,2,0,Medium,2,-0.49
7467,24,Female,7324.18,30.98,1,"Chocolate,Dessert,Citrus","Citrus,Tobacco",1,3,3,2,5,4,5,1,1,1,0,3,12,0.13,4,BrandA,1,0.53,2,32,5,0,Small,2,0.75
7468,52,Male,48056.47,57.41,0,"Coffee,Chocolate,Tobacco,Dessert,Berry","Dessert,Tobacco",1,5,4,1,1,2,2,0,0,0,0,4,6,0.53,4,BrandB,1,0.89,2,15,1,0,Medium,1,0.61
7469,28,Male,169230.25,5.0,1,"Berry,Coffee,Citrus,Mint,Vanilla","Vanilla,Coffee,Tobacco",3,2,1,2,2,4,3,0,1,0,0,1,12,0.08,4,BrandD,0,0.4,1,9,1,0,Medium,3,-0.05
7470,31,Female,38321.79,13.28,1,"Tobacco,Vanilla,Coffee,Berry","Mint,Dessert",3,5,5,1,3,5,1,1,1,1,0,2,18,0.21,7,BrandA,0,0.28,2,31,4,0,Medium,4,0.19
7471,60,Female,135307.16,5.34,1,"Citrus,Chocolate",Citrus,4,2,1,3,3,3,4,0,0,1,0,8,0,0.31,5,BrandA,1,0.15,0,67,1,0,Small,5,-0.27
7472,58,Male,63914.11,5.0,1,"Fruity,Chocolate,Dessert",Berry,1,2,4,2,1,3,1,0,0,0,1,7,6,0.71,4,BrandA,0,0.18,1,23,1,0,Medium,2,-0.72
7473,50,Male,43620.29,9.91,1,"Berry,Mint,Citrus,Fruity",Chocolate,2,2,2,5,3,3,1,1,0,1,1,2,3,0.2,2,BrandC,1,0.8,1,87,2,0,Large,2,-0.22
7474,64,Female,57418.3,8.26,1,"Mint,Tobacco","Dessert,Berry,Chocolate",3,3,4,4,3,4,1,0,0,0,1,2,18,0.16,2,BrandC,0,0.5,2,12,1,1,Small,2,0.67
7475,33,Male,65322.04,68.61,1,"Chocolate,Mint,Coffee,Vanilla,Tobacco","Mint,Fruity,Dessert",4,2,3,4,5,2,4,1,0,0,1,2,12,0.4,8,BrandD,1,0.33,0,69,3,0,Small,2,-0.05
7476,49,Male,34171.41,58.87,1,"Dessert,Citrus,Coffee,Berry,Chocolate","Berry,Fruity,Vanilla",4,2,3,2,3,2,1,0,0,1,1,5,6,0.62,1,BrandA,0,0.68,2,40,4,1,Small,1,-0.04
7477,50,Male,20817.43,15.46,1,"Citrus,Berry,Chocolate,Fruity","Fruity,Dessert,Chocolate",5,2,3,5,3,2,5,0,0,0,1,2,6,0.33,10,BrandD,0,0.49,3,52,4,0,Small,2,-0.39
7478,54,Male,42465.74,13.7,1,"Coffee,Tobacco,Vanilla,Mint,Citrus",Vanilla,2,1,1,2,2,2,3,0,0,0,0,2,18,0.46,10,BrandA,1,0.5,0,67,2,0,Medium,2,0.35
7479,34,Female,32861.43,55.14,1,"Vanilla,Coffee","Berry,Fruity,Coffee",1,5,3,2,4,2,3,0,1,0,1,1,6,0.32,10,BrandA,1,0.03,1,4,2,0,Small,4,-0.27
7480,63,Male,72277.06,15.84,1,"Chocolate,Dessert,Coffee","Vanilla,Tobacco",3,3,1,2,1,1,3,0,0,0,0,2,12,0.46,2,BrandB,0,0.62,4,8,5,0,Small,2,0.81
7481,42,Female,75197.09,5.59,1,"Vanilla,Chocolate,Fruity","Chocolate,Citrus",1,2,4,4,1,2,1,1,0,0,1,12,3,0.37,5,BrandD,1,0.53,4,16,1,0,Medium,1,0.13
7482,45,Female,38326.93,32.36,0,"Dessert,Fruity,Mint,Tobacco,Citrus","Vanilla,Berry",5,5,5,4,1,1,4,0,0,1,1,6,3,0.36,6,BrandA,0,0.49,2,9,5,0,Small,4,0.14
7483,20,Male,68461.99,40.42,1,"Mint,Coffee,Citrus,Fruity,Tobacco","Fruity,Mint",4,1,1,5,3,3,1,1,1,1,0,4,3,0.56,2,BrandD,0,0.88,2,45,2,0,Large,1,-0.06
7484,61,Female,64382.58,5.0,1,"Coffee,Fruity",Chocolate,4,1,5,5,3,3,3,0,0,0,0,4,6,0.24,9,BrandD,0,0.13,1,37,1,0,Small,4,0.77
7485,49,Male,13049.15,40.67,0,"Dessert,Coffee","Tobacco,Citrus,Vanilla",2,1,1,4,3,3,4,0,0,1,0,7,3,0.56,6,BrandA,1,0.47,0,56,1,0,Large,1,0.09
7486,49,Male,89333.98,14.94,0,"Tobacco,Chocolate,Fruity,Berry",Fruity,2,2,1,2,4,3,1,0,0,0,0,3,18,0.26,10,BrandC,0,0.63,1,64,3,0,Small,0,0.92
7487,47,Female,21997.05,32.44,0,"Tobacco,Dessert,Mint,Fruity","Fruity,Tobacco,Citrus",2,2,4,4,3,4,5,1,1,0,1,4,3,0.02,2,BrandB,0,0.36,1,26,1,0,Medium,1,0.37
7488,41,Male,43487.54,14.24,1,"Fruity,Citrus,Tobacco,Dessert","Fruity,Vanilla,Citrus",4,1,1,5,5,1,5,0,0,0,0,8,3,0.42,8,BrandD,0,0.09,0,80,5,0,Small,4,-0.21
7489,56,Female,130957.34,5.0,1,"Mint,Vanilla,Dessert,Tobacco","Dessert,Citrus",3,4,1,2,3,1,4,0,1,0,1,1,3,0.34,5,BrandC,1,0.67,0,41,4,1,Small,4,0.42
7490,20,Male,82526.4,5.0,0,"Tobacco,Dessert,Fruity","Vanilla,Fruity",1,5,5,3,5,3,2,0,0,0,0,4,12,0.38,3,BrandD,1,0.6,2,8,4,0,Small,1,-0.52
7491,69,Male,22522.88,47.61,1,"Citrus,Fruity,Vanilla","Chocolate,Vanilla",3,5,1,3,1,5,2,1,0,0,0,11,6,0.52,4,BrandB,0,0.47,1,35,1,0,Large,5,0.68
7492,42,Male,52108.08,5.0,1,"Coffee,Berry,Chocolate",Citrus,1,4,3,5,3,2,5,0,0,0,1,2,18,0.29,7,BrandB,0,0.5,1,85,4,0,Medium,3,-1.0
7493,69,Female,51330.08,111.9,1,"Chocolate,Citrus",Coffee,5,1,5,2,3,4,4,1,1,1,0,2,6,0.18,8,BrandB,1,0.31,0,19,3,0,Medium,3,0.58
7494,46,Female,58901.88,5.0,0,"Coffee,Chocolate,Mint","Dessert,Coffee,Berry",1,2,3,3,3,3,5,1,0,1,1,1,3,0.16,1,BrandB,1,0.49,1,72,5,0,Medium,3,-0.35
7495,58,Female,22003.71,38.92,0,"Fruity,Tobacco,Vanilla,Coffee",Vanilla,1,2,4,4,2,3,5,1,0,0,0,4,18,0.08,1,BrandB,0,0.19,0,70,1,0,Large,1,0.08
7496,65,Male,185705.37,69.73,1,"Mint,Chocolate,Dessert,Citrus",Citrus,4,4,5,4,2,5,1,0,0,0,1,1,0,0.11,7,BrandA,1,0.4,4,50,2,1,Medium,1,-0.33
7497,36,Male,65032.18,76.26,1,"Mint,Dessert",Tobacco,3,1,4,4,1,3,4,1,0,0,1,3,6,0.1,3,BrandA,1,0.55,1,87,3,0,Medium,2,0.87
7498,54,Female,54009.7,22.7,1,"Fruity,Mint,Coffee,Citrus,Tobacco","Chocolate,Vanilla",1,3,3,4,1,1,2,0,0,1,0,2,18,0.21,7,BrandD,1,0.54,2,42,3,0,Medium,1,0.01
7499,26,Female,88285.65,39.61,1,"Dessert,Mint,Vanilla,Berry,Coffee",Dessert,1,1,1,4,2,5,2,0,0,0,1,1,6,0.66,3,BrandC,0,0.38,2,71,5,0,Large,3,0.09
7500,44,Female,44719.15,72.88,1,"Chocolate,Citrus,Coffee","Tobacco,Chocolate,Berry",1,5,4,3,3,4,4,0,0,0,0,5,6,0.58,7,BrandC,1,0.32,0,15,2,0,Large,2,-0.71
7501,47,Female,72582.66,62.59,1,"Citrus,Vanilla,Fruity,Coffee,Dessert",Coffee,4,4,1,5,3,5,5,1,0,0,1,7,12,0.46,2,BrandC,0,0.03,2,73,5,1,Medium,1,0.5
7502,30,Male,31990.97,50.34,1,"Coffee,Mint,Tobacco,Citrus",Berry,2,1,1,5,4,3,4,0,1,1,1,8,3,0.44,9,BrandB,1,0.09,1,47,3,0,Small,2,-0.67
7503,63,Male,33713.95,61.29,1,"Fruity,Vanilla,Mint,Tobacco,Coffee","Chocolate,Coffee",3,2,4,2,1,5,5,0,0,0,1,4,12,0.18,4,BrandD,1,0.22,0,5,2,0,Medium,0,0.41
7504,62,Female,69720.0,38.77,0,"Coffee,Fruity,Citrus,Chocolate,Berry",Dessert,3,4,3,1,4,3,5,1,0,0,1,6,12,0.3,2,BrandB,1,0.19,0,23,5,0,Large,5,0.27
7505,50,Male,50205.42,9.94,1,"Tobacco,Chocolate","Tobacco,Coffee,Dessert",2,4,1,3,3,2,3,1,1,1,0,2,6,0.24,8,BrandB,1,0.47,1,86,1,0,Small,5,-0.8
7506,61,Female,48661.86,105.12,0,"Citrus,Vanilla,Tobacco",Dessert,5,5,2,5,5,5,2,1,0,0,1,5,12,0.42,10,BrandD,0,0.32,2,6,1,0,Medium,1,0.74
7507,25,Female,62379.13,7.57,1,"Dessert,Berry,Citrus","Mint,Berry",3,1,2,4,4,3,5,0,0,0,1,4,6,0.74,10,BrandC,1,0.6,1,47,5,1,Small,5,0.59
7508,19,Male,24794.08,17.92,1,"Tobacco,Citrus","Vanilla,Citrus,Dessert",3,4,3,4,5,1,3,0,0,1,1,2,12,0.06,9,BrandA,1,0.41,2,37,2,0,Medium,1,0.39
7509,66,Male,10438.98,22.03,0,"Coffee,Mint,Vanilla,Dessert","Chocolate,Coffee,Citrus",2,3,5,3,3,3,1,0,0,0,0,5,0,0.15,1,BrandD,1,0.39,2,12,5,1,Small,1,0.1
7510,27,Male,42626.64,5.0,1,"Tobacco,Vanilla,Coffee,Fruity","Vanilla,Tobacco,Coffee",4,2,4,1,2,5,1,1,1,0,0,2,6,0.06,2,BrandA,1,0.56,2,26,4,0,Medium,2,-0.36
7511,50,Male,22036.25,5.0,1,"Berry,Chocolate,Vanilla,Mint","Vanilla,Fruity,Chocolate",3,5,2,1,2,2,4,0,1,0,0,11,6,0.41,10,BrandA,1,0.43,1,62,4,0,Medium,2,0.51
7512,28,Male,61960.82,7.21,1,"Citrus,Chocolate","Fruity,Vanilla,Tobacco",1,4,5,1,1,4,5,0,0,1,1,6,3,0.17,5,BrandD,1,0.35,1,88,1,1,Medium,1,-0.93
7513,50,Female,97156.06,9.49,1,"Tobacco,Dessert,Fruity","Berry,Chocolate,Tobacco",5,4,1,4,3,2,5,0,0,0,1,3,6,0.14,8,BrandB,1,0.15,1,42,4,0,Small,0,-0.2
7514,69,Male,44553.38,5.0,1,"Citrus,Coffee","Dessert,Fruity",3,3,5,1,2,4,1,0,0,0,0,2,6,0.09,6,BrandB,0,0.6,1,70,5,0,Small,0,-0.08
7515,52,Male,21390.22,8.61,0,"Berry,Fruity","Fruity,Tobacco",4,2,5,1,5,4,1,1,0,0,1,3,6,0.37,8,BrandC,0,0.37,1,41,4,1,Large,4,-0.3
7516,67,Female,46301.57,63.36,1,"Coffee,Mint,Citrus,Chocolate",Berry,4,1,3,2,3,3,3,1,0,0,1,1,6,0.26,2,BrandD,0,0.58,4,59,5,0,Medium,1,0.44
7517,25,Male,29952.49,5.0,1,"Chocolate,Coffee,Tobacco,Mint",Coffee,5,5,1,5,2,4,2,1,0,1,0,6,12,0.2,8,BrandB,0,0.33,0,8,5,0,Small,0,-0.07
7518,47,Female,99355.88,36.68,1,"Tobacco,Vanilla,Coffee","Coffee,Chocolate",1,5,5,5,1,3,1,1,0,0,1,3,3,0.48,3,BrandB,1,0.8,7,11,4,1,Medium,4,-0.72
7519,56,Female,50188.65,72.23,1,"Citrus,Fruity,Dessert,Chocolate","Coffee,Citrus",4,5,1,2,2,3,4,0,0,1,1,4,6,0.24,6,BrandB,1,0.36,1,86,4,0,Large,1,0.7
7520,33,Female,102981.28,95.62,1,"Chocolate,Citrus","Berry,Tobacco,Mint",1,1,4,4,2,4,1,1,0,0,1,3,12,0.14,10,BrandA,1,0.5,1,86,2,0,Small,1,-0.49
7521,49,Female,30615.22,5.0,1,"Coffee,Fruity,Vanilla,Mint","Tobacco,Mint",2,1,4,3,2,4,3,0,0,0,0,11,6,0.2,1,BrandD,1,0.3,1,43,1,0,Medium,1,0.69
7522,29,Female,49356.38,10.36,0,"Fruity,Berry",Mint,4,1,2,5,1,3,4,0,0,0,0,5,12,0.23,8,BrandD,1,0.65,2,16,1,0,Large,2,0.59
7523,38,Female,31695.01,5.66,0,"Coffee,Vanilla,Mint,Dessert,Citrus","Dessert,Berry",5,4,1,5,5,5,5,1,0,0,0,2,6,0.17,10,BrandB,1,0.6,3,80,4,1,Small,3,-0.4
7524,60,Female,67000.57,39.7,1,"Berry,Chocolate,Vanilla","Mint,Fruity",1,2,3,5,3,1,3,1,0,0,0,1,6,0.2,1,BrandC,0,0.65,5,3,5,0,Medium,4,0.77
7525,68,Female,41852.9,32.37,0,"Chocolate,Citrus,Dessert","Berry,Dessert,Citrus",3,5,5,5,4,5,3,0,0,1,0,6,6,0.19,5,BrandA,1,0.14,2,84,1,1,Large,2,0.28
7526,28,Female,32439.35,5.0,1,"Tobacco,Coffee,Fruity","Berry,Chocolate,Vanilla",5,4,3,3,3,4,4,0,0,0,0,4,6,0.28,8,BrandC,1,0.41,1,73,5,0,Medium,4,-0.98
7527,21,Female,21400.45,72.83,0,"Coffee,Vanilla,Citrus",Mint,1,3,1,3,4,3,3,0,0,1,1,2,6,0.34,4,BrandD,0,0.44,1,61,2,0,Large,4,0.11
7528,18,Male,82722.63,19.82,1,"Dessert,Chocolate,Vanilla","Vanilla,Citrus",4,1,4,1,4,4,2,1,1,0,1,10,12,0.24,9,BrandC,1,0.52,2,50,2,0,Medium,2,-0.21
7529,48,Male,72524.25,5.0,1,"Fruity,Tobacco,Chocolate,Berry,Citrus","Vanilla,Mint,Fruity",1,2,3,5,4,2,1,0,0,0,0,2,18,0.39,1,BrandC,0,0.49,1,3,4,0,Large,5,0.88
7530,56,Male,35779.03,8.02,1,"Berry,Citrus,Chocolate,Coffee","Coffee,Berry",5,4,5,5,1,1,1,1,0,0,0,3,6,0.56,4,BrandB,1,0.71,0,67,1,0,Large,2,-0.96
7531,43,Female,31880.62,5.87,1,"Berry,Coffee",Dessert,1,5,3,5,3,1,4,0,0,0,1,2,12,0.28,6,BrandC,0,0.16,0,74,3,0,Small,0,-0.04
7532,33,Female,66889.11,15.12,1,"Tobacco,Chocolate,Citrus",Mint,5,1,4,4,1,2,5,0,0,0,1,2,6,0.03,1,BrandD,0,0.42,2,79,3,0,Small,2,0.76
7533,46,Female,106221.88,11.46,1,"Dessert,Mint,Fruity,Coffee","Fruity,Tobacco",4,3,5,4,2,3,2,0,0,1,1,5,6,0.37,2,BrandB,1,0.72,4,61,5,0,Medium,1,-0.66
7534,53,Male,5830.71,15.19,0,"Vanilla,Citrus,Fruity,Tobacco,Dessert",Mint,1,1,3,3,2,3,1,0,0,0,1,1,6,0.3,2,BrandC,0,0.33,2,22,5,0,Large,3,-0.35
7535,57,Female,98607.61,23.82,1,"Mint,Chocolate,Tobacco,Citrus,Dessert",Dessert,5,3,2,2,1,2,4,0,1,1,0,5,12,0.2,2,BrandC,1,0.34,2,40,4,0,Medium,2,0.42
7536,50,Male,60463.56,17.75,0,"Citrus,Coffee,Mint,Tobacco,Dessert",Coffee,3,4,2,2,2,1,1,0,0,0,1,3,0,0.03,1,BrandB,0,0.4,1,37,3,0,Medium,2,0.64
7537,57,Male,67340.65,15.18,1,"Fruity,Berry","Dessert,Coffee",3,1,3,1,2,5,1,0,0,0,0,8,6,0.05,6,BrandD,0,0.49,0,58,4,0,Small,2,-0.3
7538,52,Female,38509.93,46.49,0,"Dessert,Citrus,Tobacco,Fruity",Citrus,1,3,3,5,3,4,5,0,0,0,1,16,12,0.06,6,BrandB,0,0.33,1,31,1,1,Large,2,0.89
7539,24,Male,27456.17,16.09,0,"Citrus,Chocolate","Chocolate,Tobacco",4,4,1,5,3,2,4,1,0,0,1,2,3,0.36,7,BrandC,0,0.29,2,88,5,0,Small,1,-0.82
7540,42,Female,60228.33,5.0,1,"Citrus,Berry,Tobacco","Mint,Berry",3,3,4,1,1,5,3,1,0,0,1,1,6,0.06,1,BrandB,1,0.39,3,51,2,0,Medium,2,0.05
7541,34,Female,18604.14,8.13,0,"Berry,Mint",Vanilla,1,4,4,4,4,5,1,1,1,1,0,3,18,0.58,6,BrandD,0,0.27,0,49,5,0,Medium,2,0.3
7542,22,Female,109475.5,5.0,0,"Berry,Coffee,Vanilla,Chocolate","Tobacco,Mint,Vanilla",4,4,4,3,5,1,4,0,1,0,0,4,6,0.42,1,BrandB,1,0.8,1,54,5,0,Small,3,-0.87
7543,58,Female,67153.54,30.19,0,"Chocolate,Dessert","Fruity,Berry,Coffee",1,3,4,3,5,3,2,1,1,0,1,8,6,0.54,5,BrandB,1,0.43,2,6,1,0,Medium,3,0.22
7544,32,Female,27038.23,21.19,1,"Fruity,Berry,Dessert","Coffee,Chocolate,Tobacco",2,1,2,1,4,4,3,0,0,0,1,7,6,0.18,9,BrandD,0,0.38,3,87,5,0,Small,5,-0.03
7545,23,Female,71263.37,7.15,0,"Coffee,Chocolate",Fruity,3,2,5,4,5,3,3,0,0,0,0,5,3,0.45,7,BrandA,1,0.42,0,7,2,0,Small,4,-0.26
7546,62,Male,20359.33,5.0,0,"Tobacco,Mint,Vanilla,Dessert,Coffee","Dessert,Fruity,Chocolate",4,3,1,2,5,5,4,0,0,0,0,4,12,0.55,2,BrandD,1,0.22,1,77,2,1,Small,3,0.12
7547,21,Male,72702.15,7.44,1,"Coffee,Tobacco,Vanilla",Citrus,1,2,5,5,4,3,4,0,1,0,0,4,12,0.05,7,BrandC,1,0.61,1,75,5,0,Medium,4,0.02
7548,37,Male,79863.15,35.95,1,"Tobacco,Berry,Fruity",Dessert,5,4,2,2,1,2,1,0,0,0,0,3,0,0.4,5,BrandC,0,0.41,0,37,4,0,Medium,2,-0.22
7549,24,Female,51543.52,29.62,0,"Berry,Coffee",Mint,1,1,2,3,4,5,5,1,1,0,1,6,6,0.64,9,BrandB,0,0.41,3,19,4,1,Medium,1,0.33
7550,63,Male,365144.1696979397,81.09,1,"Fruity,Mint","Mint,Dessert,Coffee",2,5,4,5,5,2,4,1,0,0,0,7,6,0.19,10,BrandB,1,0.14,0,32,3,0,Small,1,0.05
7551,40,Female,27804.21,5.0,1,"Dessert,Chocolate,Vanilla,Fruity,Tobacco","Coffee,Chocolate",5,2,4,3,3,2,1,0,0,0,1,3,6,0.22,10,BrandB,0,0.48,2,63,3,0,Small,1,0.12
7552,23,Female,11014.43,17.67,0,"Dessert,Tobacco,Fruity,Coffee","Berry,Coffee",2,4,1,3,5,2,2,0,0,1,1,1,3,0.25,2,BrandB,1,0.59,2,49,4,0,Small,0,-0.78
7553,54,Female,77144.13,15.64307476520429,0,"Chocolate,Tobacco,Mint","Tobacco,Chocolate,Berry",1,2,4,1,3,3,1,0,0,0,1,2,3,0.33,1,BrandB,1,0.41,2,60,2,0,Medium,3,-0.4
7554,53,Female,91631.72,85.48,1,"Tobacco,Fruity,Dessert,Citrus,Mint","Berry,Fruity",4,5,5,5,3,1,3,0,0,0,1,3,0,0.09,9,BrandA,0,0.61,1,0,4,0,Small,3,-0.1
7555,38,Female,106530.18,32.23,1,"Berry,Chocolate,Mint","Mint,Tobacco",3,2,4,2,4,4,3,0,1,0,1,2,12,0.31,8,BrandD,0,0.52,2,63,4,0,Small,1,0.53
7556,62,Female,45304.66,92.39,0,"Mint,Dessert,Coffee","Tobacco,Fruity,Berry",1,4,5,3,4,1,1,0,1,0,0,3,6,0.16,1,BrandD,0,0.26,0,25,3,0,Small,1,0.83
7557,41,Male,27042.17,46.42,1,"Dessert,Coffee,Fruity,Citrus",Fruity,4,2,2,1,3,2,2,0,0,0,1,7,6,0.06,3,BrandB,0,0.24,1,74,3,1,Small,0,0.11
7558,57,Male,11618.15,63.94,1,"Dessert,Tobacco,Fruity,Mint","Tobacco,Vanilla,Fruity",5,4,5,1,5,2,1,0,0,0,0,6,6,0.26,5,BrandA,1,0.85,0,16,3,0,Medium,2,0.37
7559,59,Male,364695.87,133.62,1,"Citrus,Chocolate,Vanilla,Berry","Fruity,Chocolate,Dessert",1,1,5,5,5,5,3,1,0,0,1,4,3,0.19,10,BrandD,1,0.55,2,11,4,0,Large,3,0.77
7560,42,Female,75181.96,5.0,1,"Coffee,Mint","Chocolate,Mint",4,3,3,3,2,5,1,1,1,0,0,2,6,0.19,5,BrandD,0,0.53,1,40,3,0,Medium,4,0.83
7561,34,Female,64034.19,67.81,0,"Tobacco,Vanilla,Mint,Chocolate,Berry","Fruity,Tobacco,Chocolate",4,5,3,3,4,2,1,0,1,1,1,1,6,0.33,8,BrandB,0,0.15,3,37,2,0,Medium,1,-0.89
7562,63,Female,33696.67,35.86,1,"Mint,Vanilla,Citrus,Dessert,Chocolate","Fruity,Tobacco",3,2,1,1,2,1,4,1,0,0,0,5,12,0.29,9,BrandA,1,0.33,1,23,3,0,Small,2,0.91
7563,67,Male,56529.02,49.49,1,"Tobacco,Fruity,Mint,Citrus,Chocolate",Coffee,4,2,3,3,3,1,2,0,0,0,0,5,12,0.28,4,BrandB,1,0.67,2,6,3,0,Large,1,-0.5
7564,65,Female,56207.72,16.9,1,"Dessert,Berry","Citrus,Vanilla,Tobacco",4,1,4,2,1,4,2,0,1,1,0,2,6,0.15,7,BrandC,1,0.69,1,79,2,0,Medium,3,0.54
7565,23,Male,39021.4,7.31,1,"Vanilla,Dessert,Mint,Coffee","Vanilla,Mint",2,1,4,5,2,3,3,1,1,1,0,5,6,0.01,9,BrandA,1,0.22,2,16,1,0,Large,2,0.84
7566,34,Female,61351.78,17.74,0,"Berry,Coffee",Coffee,1,5,1,2,4,2,5,0,0,0,1,3,12,0.43,5,BrandB,0,0.64,2,19,2,0,Small,2,-0.46
7567,61,Male,50201.55,23.37,0,"Vanilla,Citrus","Dessert,Mint",5,3,4,3,5,2,1,0,1,1,1,2,6,0.3,6,BrandC,0,0.23,1,27,3,0,Medium,3,-0.5
7568,55,Female,130479.41,14.17,0,"Mint,Vanilla,Chocolate,Dessert,Citrus",Tobacco,5,2,2,3,2,1,2,1,0,0,1,4,0,0.06,4,BrandC,1,0.18,2,44,4,0,Small,2,-0.36
7569,45,Female,76139.23969519051,74.73,1,"Berry,Vanilla,Citrus,Mint,Dessert","Fruity,Chocolate,Dessert",3,3,5,2,1,5,4,0,1,0,1,11,6,0.3,3,BrandA,1,0.8,1,13,3,0,Medium,1,0.64
7570,33,Female,38960.93,5.0,1,"Tobacco,Fruity",Berry,3,5,3,1,2,4,4,0,1,0,0,2,12,0.18,7,BrandA,0,0.26,1,83,4,0,Large,3,0.29
7571,38,Male,52483.29,102.61,0,"Mint,Citrus,Berry,Fruity,Vanilla","Vanilla,Fruity,Berry",5,1,5,4,2,2,5,1,0,1,0,5,6,0.25,5,BrandB,0,0.39,0,40,3,0,Small,1,0.33
7572,57,Female,51954.53,11.04,1,"Coffee,Citrus,Berry","Vanilla,Dessert",4,3,1,4,3,4,3,0,1,0,1,2,12,0.19,2,BrandB,0,0.44,1,6,5,1,Medium,1,-0.36
7573,59,Male,9668.51,8.74,1,"Berry,Chocolate","Berry,Tobacco,Mint",1,2,2,1,3,5,5,0,1,0,0,11,6,0.11,9,BrandC,0,0.31,2,1,5,0,Medium,4,0.77
7574,23,Male,44350.32,62.7,1,"Coffee,Berry","Dessert,Coffee",3,1,3,4,4,3,5,0,0,0,0,3,3,0.05,10,BrandA,0,0.6,4,80,1,0,Medium,3,-0.62
